Wall time,Step,Value
1595542995.977406,29600,26.738574981689453
1595543106.8710368,29650,27.093669891357422
1595543333.4036462,29750,27.538448333740234
1595543445.289936,29800,26.769691467285156
1595543558.1571057,29850,26.44676971435547
1595543666.7203047,29900,25.671247482299805
1595543908.2968614,30000,27.26181411743164
1595544018.257292,30050,26.151390075683594
1595544126.8023384,30100,28.00442886352539
1595544244.2710073,30150,26.964902877807617
1595544354.207748,30200,26.69709014892578
1595544463.0850003,30250,26.686580657958984
1595544573.682361,30300,26.662933349609375
1595544807.3851254,30400,29.766414642333984
1595545035.6331599,30500,26.834457397460938
1595545155.189313,30550,27.03413963317871
1595545275.865745,30600,28.213756561279297
1595545615.5883434,30750,28.5726375579834
1595546060.021715,30950,26.084245681762695
1595546178.3561401,31000,29.78162384033203
1595546288.7620096,31050,27.859989166259766
1595546391.6401498,31100,28.574054718017578
1595546503.021077,31150,29.40028190612793
1595546623.9629905,31200,27.804298400878906
1595546734.0600855,31250,27.685916900634766
1595546848.7211573,31300,27.629457473754883
1595547171.7621999,31450,26.197429656982422
1595547287.715342,31500,26.82035255432129
1595547402.4064202,31550,29.15679931640625
1595547506.6757736,31600,28.467628479003906
1595547731.0067666,31700,28.649341583251953
1595547841.168847,31750,27.34859275817871
1595547962.8452232,31800,26.648656845092773
1595548204.3506951,31900,30.43030548095703
1595548306.389803,31950,25.570350646972656
1595548420.5827892,32000,30.002994537353516
1595548529.3006978,32050,30.62974739074707
1595548641.115218,32100,27.90129852294922
1595548748.949806,32150,27.716548919677734
1595548861.1050477,32200,25.887109756469727
1595548974.0050151,32250,29.665334701538086
1595549092.4135332,32300,27.52155303955078
1595549206.0105972,32350,26.660554885864258
1595549321.2703354,32400,28.198871612548828
1595549432.187767,32450,27.271602630615234
1595549550.864776,32500,26.56133270263672
1595549664.330204,32550,25.596965789794922
1595549777.949545,32600,25.836639404296875
1595549885.240397,32650,26.48811912536621
1595550224.545754,32800,28.194747924804688
1595550336.9994903,32850,27.08280372619629
1595550563.1830664,32950,26.51224136352539
1595550670.7989073,33000,25.453134536743164
1595550796.234806,33050,29.506013870239258
1595550910.8871264,33100,28.85211944580078
1595551022.7664907,33150,27.78331184387207
1595551138.6654947,33200,26.175878524780273
1595551253.5192647,33250,26.948787689208984
1595551369.9815614,33300,26.882688522338867
1595551488.3287952,33350,26.301326751708984
1595551607.301125,33400,28.444171905517578
1595551720.750549,33450,28.209056854248047
1595551948.025588,33550,27.657209396362305
1595552054.449003,33600,25.638427734375
1595552166.4876678,33650,26.54062843322754
1595552281.2343624,33700,29.341901779174805
1595552397.3627944,33750,27.767906188964844
1595552617.937964,33850,27.561214447021484
1595552724.3842707,33900,26.8267765045166
1595552828.7715626,33950,26.380592346191406
1595552932.4469988,34000,26.407222747802734
1595553054.762367,34050,26.561630249023438
1595553171.9622214,34100,28.545856475830078
1595553278.469471,34150,27.708206176757812
1595553390.1020012,34200,27.909576416015625
1595553504.3388774,34250,28.577104568481445
1595553617.418589,34300,26.7078800201416
1595553736.9534764,34350,27.080263137817383
1595553852.9733222,34400,26.9626407623291
1595553963.7371914,34450,26.365039825439453
1595554306.0640392,34600,27.551212310791016
1595554534.0274282,34700,26.67937469482422
1595554745.42684,34800,26.557296752929688
1595555093.458855,34950,27.067411422729492
1595555208.680714,35000,27.223703384399414
1595555319.8848674,35050,26.87189483642578
1595555429.6847777,35100,26.360408782958984
1595555539.6256163,35150,26.296119689941406
1595555658.763682,35200,28.746845245361328
1595555762.572236,35250,28.707252502441406
1595555863.2293036,35300,28.02939796447754
